subflow_fwd_bytes,avg_fwd_segment_size,fwd_packet_length_max,fwd_act_data_packets,fwd_packet_length_mean,fwd_iat_std,fwd_packets_length_total,init_fwd_win_bytes,subflow_fwd_packets,fwd_header_length,record_id,event_time,label
26,8.666667,20,2,8.666667,19811.01,26,8192,3,72,c951741f-0bc4-4b0c-a8c8-955a31e9f054,1749057104.0,1
56,7.0,20,6,7.0,25800000.0,56,256,8,172,ac765bfc-3519-4ad4-b81a-4a8aa5899b92,1749057104.0,1
12,4.0,6,2,4.0,3715412.0,12,8192,3,72,d7d8662d-5cc7-4db2-8f07-527103282945,1749057104.0,0
3778,151.12,1718,5,151.12,4956204.0,3778,29200,25,808,788ba778-f7f0-471a-9f30-efaebbec5e3d,1749057104.0,0
24,6.0,6,3,6.0,3524642.8,24,256,4,80,90bbe502-e6be-4b01-8842-e6910f821950,1749057104.0,1
24,6.0,6,3,6.0,1757115.6,24,256,4,80,86b7ced3-763b-4c88-8e6f-4bc3368a8a44,1749057104.0,1
12,6.0,6,1,6.0,0.0,12,64209,2,40,5585a514-90e2-470e-bf21-34198b93a918,1749057104.0,0
30,6.0,6,4,6.0,3064389.5,30,256,5,100,6b84f0c9-d430-4f91-9e1e-79b2ed395e79,1749057104.0,1
68,34.0,34,1,34.0,0.0,68,-1,2,64,7547db10-38b5-412d-a87d-22aee5c0ada9,1749057104.0,0
26,8.666667,20,2,8.666667,6616.398,26,8192,3,72,30c4f2f7-19f1-4fff-b72e-7a492ee81c27,1749057104.0,1
42,6.0,6,6,6.0,1986916.9,42,253,7,140,4ebd5b12-7dcf-4a7d-897f-567c7e110c86,1749057104.0,0
26,8.666667,20,2,8.666667,11366.034,26,8192,3,72,3e4ca979-ae46-4347-82d9-bbfba35550b9,1749057104.0,1
62,31.0,31,1,31.0,0.0,62,-1,2,40,6415c7c5-9771-4dcf-a056-ce128c003aa8,1749057104.0,0
26,8.666667,20,2,8.666667,8065.9673,26,8192,3,72,f97c5437-6988-47a8-bebd-581b67068985,1749057104.0,1
26,8.666667,20,2,8.666667,455.37677,26,8192,3,72,9dc42e78-3ce2-45a4-a109-3dd1d5c213f0,1749057104.0,1
24,6.0,6,3,6.0,3593183.2,24,256,4,80,bdb03221-b61c-427e-9193-60652f8ac14a,1749057104.0,1
1034,79.53846,438,12,79.53846,33520.64,1034,8192,13,272,55e1dcb5-7213-48b1-b3da-275aa601dde9,1749057104.0,0
24,6.0,6,3,6.0,4622455.5,24,256,4,80,3d1ccf51-77bc-49b4-b0a7-d6eb3a5f7595,1749057104.0,1
70,35.0,35,1,35.0,0.0,70,-1,2,40,a911b116-9518-4424-a4be-8e329d62f8b2,1749057104.0,0
30,6.0,6,4,6.0,841973.2,30,256,5,100,69ef12df-0679-40f8-a3d8-1290d85a70d6,1749057104.0,1
26,8.666667,20,2,8.666667,5698.5737,26,8192,3,72,1a87e19d-5605-4c3f-af87-89f69cbeeee9,1749057104.0,1
26,8.666667,20,2,8.666667,1355.5237,26,8192,3,72,481cdc07-8702-434f-ba45-c79f8acfa7b0,1749057104.0,1
26,8.666667,20,2,8.666667,8213.752,26,8192,3,72,51dd2f72-0acb-4aa0-bd71-a28c6a3e9abb,1749057104.0,1
56,7.0,20,6,7.0,23700000.0,56,256,8,172,8e025ebb-3d10-48fc-aab8-27676c70a0e2,1749057104.0,1
11607,1934.5,7215,4,1934.5,280239.22,11607,8192,6,144,bb63f696-2cd8-4f8f-bb6a-378bbf3adc59,1749057104.0,0
26,8.666667,20,2,8.666667,502.75293,26,8192,3,72,8d89f11b-2a01-4e1c-876c-2b4a0396146a,1749057104.0,1
26,8.666667,20,2,8.666667,292.74222,26,8192,3,72,46694e43-20ee-42ab-a50c-313ace59da97,1749057104.0,1
12,6.0,6,1,6.0,0.0,12,31088,2,40,710180a7-be58-43af-b6d7-616f84dc37ed,1749057104.0,0
68,34.0,34,1,34.0,0.0,68,-1,2,64,fb177000-01e7-4ee8-9abb-90a267d0dffb,1749057104.0,0
26,8.666667,20,2,8.666667,272.9432,26,8192,3,72,22bcdc45-e4ba-4cbf-98e6-948b3e28bf03,1749057104.0,1
11613,1659.0,4380,5,1659.0,36900000.0,11613,229,7,152,0aca546d-c9df-4e45-b21e-de1d3af2f704,1749057104.0,0
62,6.888889,20,7,6.888889,21100000.0,62,256,9,192,385c9b60-d84e-4e81-8266-148ff19d0690,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,f46dee25-e429-4d6d-b1a7-7bde17973ae1,1749057104.0,0
68,34.0,34,1,34.0,0.0,68,-1,2,64,73b7dfc4-2f0a-4c09-8172-d303f48a84b7,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,229,1,20,8655f652-8d3a-4e96-8321-ebb1c866a696,1749057104.0,0
26,8.666667,20,2,8.666667,261.62952,26,8192,3,72,53c41f75-8592-4b34-86e1-a85c86475bf5,1749057104.0,1
56,7.0,20,6,7.0,29600000.0,56,256,8,172,776ae0ea-214b-4411-8cb3-aa6d215c3bfd,1749057104.0,1
56,7.0,20,6,7.0,3054625.0,56,256,8,172,4a3669d3-e725-4d62-be4e-75096c3b5617,1749057104.0,1
30,6.0,6,4,6.0,5178383.5,30,256,5,100,36f8da15-5739-4387-81ee-f50bfba2d252,1749057104.0,1
66,66.0,66,0,66.0,0.0,66,-1,1,20,151563da-a6ff-4dc0-82e9-3f3d0d1a6143,1749057104.0,0
136,34.0,34,3,34.0,18010.152,136,-1,4,80,daf73e6c-2836-4c9c-bf40-06612e4029fa,1749057104.0,0
56,7.0,20,6,7.0,25300000.0,56,256,8,172,bdd7d086-2671-4865-931a-c20f57a8255f,1749057104.0,1
1375,1375.0,1375,0,1375.0,0.0,1375,229,1,20,97daf06f-175a-482d-9ce9-c8dcaa5ed324,1749057104.0,0
56,7.0,20,6,7.0,24600000.0,56,256,8,172,8e6b06e6-ad33-4d7b-a176-dce9f75a9f64,1749057104.0,1
56,7.0,20,6,7.0,2590328.2,56,256,8,172,1503f998-a480-4948-ac71-59c4aec60e74,1749057104.0,1
76,38.0,38,1,38.0,0.0,76,-1,2,64,be4189ca-1a8e-4077-afea-8aa0bd35da04,1749057104.0,0
76,38.0,38,1,38.0,0.0,76,-1,2,64,9e903cb7-d544-4435-85ec-b13d57335749,1749057104.0,0
56,7.0,20,6,7.0,35200000.0,56,256,8,172,1231e8f6-4869-4fb2-a021-e3d99084bba8,1749057104.0,1
30,6.0,6,4,6.0,3960073.2,30,256,5,100,f133ff37-3373-423c-99d9-ebc31a865359,1749057104.0,1
4,1.3333334,4,0,1.3333334,47.376156,4,302,3,96,e47454ec-c7d6-4d3b-94f6-1ceaf074b3a3,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,229,1,20,e3586392-80a1-4588-a4c6-3d949a228c34,1749057104.0,0
66,33.0,33,1,33.0,0.0,66,-1,2,40,ba968c8b-6362-4e70-ba50-4b1dc5cbc04c,1749057104.0,0
1080,67.5,416,15,67.5,20400000.0,1080,8192,16,332,bf5e1fd9-6039-4f42-a882-876c165c21af,1749057104.0,0
53,53.0,53,0,53.0,0.0,53,-1,1,20,560e750f-f989-4e97-bc7c-4f5d367cb6d2,1749057104.0,0
26,8.666667,20,2,8.666667,495.68185,26,8192,3,72,84b2569b-465b-44de-9bcc-12e03f23f1f5,1749057104.0,1
24,6.0,6,3,6.0,2951630.5,24,256,4,80,07fa1fc0-b239-483d-9ef6-3c8721e50a0c,1749057104.0,1
24,6.0,6,3,6.0,3185641.0,24,256,4,80,692300e9-5fc3-4578-be0b-5a747a997ede,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,237,1,20,f32a32df-c359-4245-85bd-adff3a0dde9f,1749057104.0,0
1638,234.0,977,6,234.0,665155.6,1638,8192,7,152,5c644e28-6a92-46dc-83d6-1cfbed5fa383,1749057104.0,0
26,8.666667,20,2,8.666667,9083.494,26,8192,3,72,189cb44b-be49-44ab-b732-7a585769d4c4,1749057104.0,1
56,7.0,20,6,7.0,26500000.0,56,256,8,172,fad09935-ca58-4c21-9aab-54a5e773b2e1,1749057104.0,1
56,7.0,20,6,7.0,25000000.0,56,256,8,172,cfc509fb-baa1-47c4-b20a-c41af68afbcd,1749057104.0,1
375,41.666668,188,8,41.666668,1837242.2,375,8192,9,192,3c5cbfe6-2e74-4115-8b97-b57cce7dce41,1749057104.0,0
26,8.666667,20,2,8.666667,7064.7036,26,8192,3,72,83b4bfce-6203-4dbf-9b49-afc4ccafa92e,1749057104.0,1
56,7.0,20,6,7.0,32400000.0,56,256,8,172,aa3b0830-16c3-4fe3-8d9e-af2ed3130490,1749057104.0,1
24,6.0,6,3,6.0,3838283.8,24,256,4,80,3e19095b-6b6a-4a0a-9c32-aa23933234a1,1749057104.0,1
26,8.666667,20,2,8.666667,429.2138,26,8192,3,72,e302982a-58ab-4bfd-b043-9f6d3fc36c74,1749057104.0,1
164,41.0,41,3,41.0,17385.475,164,-1,4,104,ccf4e1ee-6434-4f13-907c-e28086d8de67,1749057104.0,0
102,51.0,55,1,51.0,0.0,102,-1,2,52,30813710-317b-4d66-b8f2-9fbe62636582,1749057104.0,0
24,6.0,6,3,6.0,2375222.5,24,256,4,80,34b75f6d-c0e7-4b6f-8f7f-3f6a1bbf47f9,1749057104.0,1
12982,1854.5714,4380,5,1854.5714,32900000.0,12982,229,7,152,f6195e69-f146-41b2-a00d-8cfde066e678,1749057104.0,0
82,41.0,41,1,41.0,0.0,82,-1,2,64,54cbabac-ecc7-4dbe-82f7-93f5c43d722e,1749057104.0,0
36,6.0,6,5,6.0,2483125.5,36,256,6,120,8a79a880-28d1-47be-a9cd-3a6b281e10d8,1749057104.0,1
56,7.0,20,6,7.0,33500000.0,56,256,8,172,a3aee08b-0fe4-4751-8f40-57c077767bc6,1749057104.0,1
30,6.0,6,4,6.0,2442555.5,30,256,5,100,3a68f8fd-5aaf-494c-950b-1e024b67164b,1749057104.0,1
64,64.0,64,0,64.0,0.0,64,-1,1,32,2cc04be5-c799-44df-bd8b-298de5011b9b,1749057104.0,0
20,10.0,20,1,10.0,0.0,20,8192,2,52,ddd2fe80-4cbf-4ab8-858a-c190a33bb9d1,1749057104.0,1
47,47.0,47,0,47.0,0.0,47,-1,1,20,e8b117fd-df7c-4a5f-b3bf-e8061f54987d,1749057104.0,0
58,58.0,58,0,58.0,0.0,58,-1,1,20,c55fc0d2-6d53-4eaf-ad27-96aac8add344,1749057104.0,0
24,6.0,6,3,6.0,4033057.5,24,256,4,80,ffe16b80-dcfe-4b44-981e-663cebb8f148,1749057104.0,1
26,8.666667,20,2,8.666667,25638.984,26,8192,3,72,f186622e-f0ff-42ae-95cf-13ce80554011,1749057104.0,1
26,8.666667,20,2,8.666667,412.95035,26,8192,3,72,f1c70753-e717-4baa-8e5f-2836d790e186,1749057104.0,1
11613,1659.0,5840,5,1659.0,40900000.0,11613,229,7,152,6fd93cb8-d6aa-4337-9c8f-8866544fbf2a,1749057104.0,0
1072,82.46154,423,12,82.46154,90131.65,1072,8192,13,272,0ecc870c-084e-46b2-8345-bac79070cb47,1749057104.0,0
663,94.71429,517,6,94.71429,2280245.8,663,8192,7,152,4596dec2-5a39-489f-b93b-5743db81b2e4,1749057104.0,0
30,6.0,6,4,6.0,4248195.0,30,256,5,100,f5a6518d-c2b9-4964-b4d7-d967cc93c4f4,1749057104.0,1
26,8.666667,20,2,8.666667,9958.892,26,8192,3,72,e3ddc2cf-1925-4439-9a9f-583d8d8a6e57,1749057104.0,1
30,6.0,6,4,6.0,4675054.5,30,256,5,100,b5d069ce-b236-49be-8abb-1004d81cbe3a,1749057104.0,1
56,7.0,20,6,7.0,34900000.0,56,256,8,172,cfe2ec54-fc15-48de-951b-22c76c66d006,1749057104.0,1
11601,2320.2,8760,3,2320.2,91798.45,11601,8192,5,124,0856bcee-966e-4946-94c5-168e1f987531,1749057104.0,0
11895,360.45456,1424,11,360.45456,4719468.5,11895,29200,33,1064,6a26b441-4d42-44fb-b701-781909c0e594,1749057104.0,0
546,68.25,193,7,68.25,17934.508,546,8192,8,172,14b9a9c2-bb19-4117-a11c-69aa9a912f02,1749057104.0,0
26,8.666667,20,2,8.666667,421.43564,26,8192,3,72,6ec89efd-fc1e-4a00-befd-2b522fdf0b73,1749057104.0,1
26,8.666667,20,2,8.666667,22545.393,26,8192,3,72,b5cf1f9c-bbc6-46e4-8488-1f8e70e8261a,1749057104.0,1
80,40.0,40,1,40.0,0.0,80,-1,2,64,426c16d8-03b7-4a4d-aa71-c65bc9b9310f,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,229,1,20,ed8602ca-c642-4d63-b030-8bc880f101d6,1749057104.0,0
64,32.0,32,1,32.0,0.0,64,-1,2,64,3aeb7d08-c76d-4ce4-b4fa-8a7a6ee4cbe2,1749057104.0,0
36,6.0,6,5,6.0,2140706.5,36,256,6,120,5faf9ee1-30eb-4a1e-a3aa-e4433ad45c36,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,a8e228c0-f09d-4c02-b601-61ee71f46aef,1749057104.0,0
26,8.666667,20,2,8.666667,3017.9316,26,8192,3,72,962f6535-04f7-4241-a4d3-7ecab53ed374,1749057104.0,1
26,8.666667,20,2,8.666667,4085.663,26,8192,3,72,008b584d-8ce0-45df-a0e9-4df50ed69798,1749057104.0,1
26,8.666667,20,2,8.666667,20289.016,26,8192,3,72,6762e83b-6def-448c-9bbf-9b78738b7a5d,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,eaa57331-dbf5-4551-9b10-ba9d60856193,1749057104.0,0
26,8.666667,20,2,8.666667,13977.38,26,8192,3,72,eebf8735-81de-49e4-a99b-861ce19ab1ae,1749057104.0,1
64,32.0,32,1,32.0,0.0,64,-1,2,64,c2d5dcbc-75bf-43d7-8173-42db11e37746,1749057104.0,0
897,33.22222,408,26,33.22222,4912892.0,897,8192,27,552,a3e24b8b-b235-45b5-9941-121ac4af9406,1749057104.0,0
26,8.666667,20,2,8.666667,502.0458,26,8192,3,72,e913f584-e525-42ec-bc57-15a288f73e05,1749057104.0,1
24,6.0,6,3,6.0,6108772.0,24,256,4,80,f9f51d27-334a-4c7d-94fd-953d35a79e72,1749057104.0,1
26,8.666667,20,2,8.666667,7952.83,26,8192,3,72,3563ec14-5e51-4976-b6c3-a76af82d4d8e,1749057104.0,1
30,6.0,6,4,6.0,4049232.8,30,256,5,100,bfa2c0f5-622c-4d18-885a-397cae1591a0,1749057104.0,1
30,6.0,6,4,6.0,4020055.2,30,256,5,100,4816bd39-6832-442b-ab3b-3be56321e446,1749057104.0,1
135,27.0,46,4,27.0,2047014.4,135,256,5,100,30dab525-5e2e-42c4-a5f8-da113c44bdf0,1749057104.0,0
11613,1935.5,8675,4,1935.5,39600000.0,11613,229,6,132,b12d38de-f93a-4979-9d8c-5343f79f849e,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,0,1,20,96903882-b162-4969-9514-11aea7e79bb0,1749057104.0,0
52,52.0,52,0,52.0,0.0,52,-1,1,32,5f403e9c-d76f-46f7-9eb0-1689fb833ca3,1749057104.0,0
26,8.666667,20,2,8.666667,14688.7295,26,8192,3,72,0512d433-cff4-4118-a397-df03536a9c23,1749057104.0,1
56,7.0,20,6,7.0,29300000.0,56,256,8,172,1938136c-4f73-4634-89d6-3bb87354c157,1749057104.0,1
11601,1933.5,5840,4,1933.5,10059.428,11601,8192,6,144,b89fd4b7-6dc5-4342-b82f-4ede3f076917,1749057104.0,0
30,6.0,6,4,6.0,5548016.0,30,256,5,100,f66b5678-d798-4934-892d-82db0446f443,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,a0f1ae7c-d5c1-4e99-936e-8f1704780140,1749057104.0,0
183012,2731.5225,11360,66,2731.5225,3311010.2,183012,8192,67,1352,aa9b5355-56d3-4984-b613-a7b33d1cda12,1749057104.0,0
26,8.666667,20,2,8.666667,10764.993,26,8192,3,72,4bb7ff4f-4d12-43c1-a510-0ed8aad227fc,1749057104.0,1
24,6.0,6,3,6.0,1130899.0,24,256,4,80,a24aa6cc-49f1-47f9-bf65-bad4aaf8e23f,1749057104.0,1
26,8.666667,20,2,8.666667,25457.965,26,8192,3,72,ed72b610-9bf5-4094-b746-d9e6db6732b0,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,f838aafb-74fe-46f9-b02e-ac78afc92431,1749057104.0,0
64,32.0,32,1,32.0,0.0,64,-1,2,40,edb5d55e-1991-4604-b734-b31814b0ed00,1749057104.0,0
76,38.0,38,1,38.0,0.0,76,-1,2,64,13ae2a1d-6b9b-4492-9b38-7597a4f9f715,1749057104.0,0
26,8.666667,20,2,8.666667,362.03867,26,8192,3,72,5e83215f-5f2f-4b86-a13f-81a4f7271241,1749057104.0,1
1038,69.2,372,14,69.2,21200000.0,1038,8192,15,312,82d086c7-51ce-4074-8432-11c4204d1432,1749057104.0,0
26,8.666667,20,2,8.666667,548.71484,26,8192,3,72,52911650-659b-4f65-880b-a41066727509,1749057104.0,1
26,8.666667,20,2,8.666667,4365.6772,26,8192,3,72,48de8801-17f7-498e-b933-025da8afdbae,1749057104.0,1
70,35.0,35,1,35.0,0.0,70,-1,2,40,1818421f-767a-4e18-9ee1-929ce5784dff,1749057104.0,0
30,6.0,6,4,6.0,2006608.5,30,256,5,100,5f69e736-7d6e-4b24-bd81-a06a3336ea19,1749057104.0,1
26,8.666667,20,2,8.666667,7759.0825,26,8192,3,72,bcf91035-04dc-43be-9026-3a4c03365ce1,1749057104.0,1
26,8.666667,20,2,8.666667,7076.0176,26,8192,3,72,c297dbee-6581-4b37-a09d-238d83da5db8,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,82624f4d-f07d-4a0b-96ff-2d74ceb65c5d,1749057104.0,0
30,6.0,6,4,6.0,1043710.94,30,256,5,100,3b48f330-4f10-42a8-b7ac-fbca7c7cda3e,1749057104.0,1
24,6.0,6,3,6.0,368851.78,24,256,4,80,7f4aa9a6-4918-434d-b1eb-0dfdeca3b430,1749057104.0,1
26,8.666667,20,2,8.666667,14157.692,26,8192,3,72,a9405665-c4cd-4d25-9f00-0834fc9cf7a4,1749057104.0,1
1375,1375.0,1375,0,1375.0,0.0,1375,229,1,20,27dda350-904e-4962-9d10-122ddccff79b,1749057104.0,0
26,8.666667,20,2,8.666667,420.72855,26,8192,3,72,c9a2db1b-c834-4601-b0c9-defbecf224b2,1749057104.0,1
56,7.0,20,6,7.0,25000000.0,56,256,8,172,c44fb00c-9035-47da-aa5f-de4dbf1c0fb3,1749057104.0,1
12,6.0,6,1,6.0,0.0,12,256,2,40,313eec87-1b3a-4c69-ad76-9bda2b4d9a8f,1749057104.0,1
56,7.0,20,6,7.0,33900000.0,56,256,8,172,4515dc53-0eb2-4daa-8fb2-ec9b08915cdf,1749057104.0,1
26,8.666667,20,2,8.666667,482.95392,26,8192,3,72,c53e6bfe-8bf2-435c-96dd-0443f5f345ef,1749057104.0,1
6,2.0,6,1,2.0,947392.25,6,8192,3,84,e14d2c86-aa3c-4932-a417-2c674b82333b,1749057104.0,0
30,6.0,6,4,6.0,3144750.8,30,256,5,100,cb94299e-1b04-429c-bdba-6ff80e5627a0,1749057104.0,1
26,8.666667,20,2,8.666667,5186.6284,26,8192,3,72,ad8f5e32-9f30-4833-8a8f-b4f207afdc72,1749057104.0,1
26,8.666667,20,2,8.666667,16235.879,26,8192,3,72,75dfaa64-bb1d-4321-b47a-c646f0f4cbbd,1749057104.0,1
670,223.33333,670,1,223.33333,146653.95,670,29200,3,104,4ed95ecd-ca48-4aa0-b957-64ef1a6e6e30,1749057104.0,0
26,8.666667,20,2,8.666667,532.4514,26,8192,3,72,08a61c3b-f3f3-4089-b20b-e4ce06905382,1749057104.0,1
24,6.0,6,3,6.0,3594508.2,24,256,4,80,89d02851-063c-4582-9efb-65ab3edfd8bf,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,2cb91380-9053-423c-83ad-c68607a5ae2a,1749057104.0,0
26,8.666667,20,2,8.666667,2423.255,26,8192,3,72,3e6cef88-6129-4fbe-afa6-7ac2da36a88a,1749057104.0,1
30,6.0,6,4,6.0,63806.0,30,256,5,100,f3132707-e575-4c6a-b799-eecb68688515,1749057104.0,1
30,6.0,6,4,6.0,2008797.5,30,256,5,100,e3751ed0-bf85-4e3c-8941-d9aa58398aff,1749057104.0,1
26,8.666667,20,2,8.666667,5213.4985,26,8192,3,72,8dcf6025-576a-49fc-aa83-964f9feb48ae,1749057104.0,1
46,23.0,23,1,23.0,0.0,46,-1,2,40,5459a7d5-49a4-450f-badb-353fec4edc8e,1749057104.0,0
30,6.0,6,4,6.0,5447188.0,30,256,5,100,fddd0a66-4b58-48c6-9980-e87610309335,1749057104.0,1
26,8.666667,20,2,8.666667,7800.8022,26,8192,3,72,11760092-c023-4a39-904d-53cecee35164,1749057104.0,1
30,6.0,6,4,6.0,967987.06,30,256,5,100,6ccc4187-961e-4a61-9020-3ec5e2cf46e4,1749057104.0,1
26,8.666667,20,2,8.666667,13280.173,26,8192,3,72,6a0624fc-c48e-4b57-b54f-5bdc136e2f5e,1749057104.0,1
26,8.666667,20,2,8.666667,412.95035,26,8192,3,72,70fdbddf-c6cb-4527-81fa-fbcca75bd22b,1749057104.0,1
56,7.0,20,6,7.0,34900000.0,56,256,8,172,5594a8ef-3bed-43c8-ad0c-23cf105bab6b,1749057104.0,1
26,8.666667,20,2,8.666667,967.3221,26,8192,3,72,3c937b1a-ceaf-433c-8af1-5954cc5c4ea5,1749057104.0,1
26,8.666667,20,2,8.666667,1311.6831,26,8192,3,72,5d2a4756-7961-4041-b760-9f9699f13690,1749057104.0,1
433,144.33333,427,2,144.33333,22714.39,433,8192,3,72,26cc1112-1b9c-4726-ac42-c44b5f9b6169,1749057104.0,0
102,51.0,51,1,51.0,0.0,102,-1,2,64,5f2517c1-769f-4df7-ad7c-14b6dc26099e,1749057104.0,0
26,8.666667,20,2,8.666667,336.58282,26,8192,3,72,2adc20f9-e6d0-400f-ad6a-42873a9b32da,1749057104.0,1
0,0.0,0,0,0.0,0.0,0,319,2,64,375c2a4b-1978-4388-a456-9c3f173d4103,1749057104.0,0
20,10.0,20,1,10.0,0.0,20,8192,2,52,af70505f-c84e-4fb7-91c9-0ec5c155ec55,1749057104.0,1
26,8.666667,20,2,8.666667,374.7666,26,8192,3,72,3a537613-95db-48f7-8866-414f3927e3a3,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,7f3b4bf4-be4d-4928-aa22-a3fd3abf2f90,1749057104.0,0
78,78.0,78,0,78.0,0.0,78,-1,1,32,f6604ea5-5d09-44ae-96be-ed75dc797fb0,1749057104.0,0
24,6.0,6,3,6.0,4647393.0,24,256,4,80,9049d601-5794-43de-84ba-99a95743ba58,1749057104.0,1
30,6.0,6,4,6.0,5024360.0,30,256,5,100,7fa2e058-9725-401a-aa9a-01a764541973,1749057104.0,1
26,8.666667,20,2,8.666667,436.28488,26,8192,3,72,a759072c-279f-4563-b3a0-d5fcfbd266d3,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,f5d5f76a-ca72-4417-8745-14ef2d46c7e8,1749057104.0,0
50,50.0,50,0,50.0,0.0,50,-1,1,40,9ff6487c-5844-4321-a653-96969dcdbe04,1749057104.0,0
62,6.888889,20,7,6.888889,31800000.0,62,256,9,192,3c427ad9-e68a-48a3-bc6f-3eadca507a61,1749057104.0,1
11607,2901.75,11595,3,2901.75,848972.56,11607,29200,4,92,f9cfdba2-647a-4e9f-895c-85d74faf8394,1749057104.0,0
64,32.0,32,1,32.0,0.0,64,-1,2,64,984cd80c-ffd6-4988-bfe6-daf5d83c059e,1749057104.0,0
26,8.666667,20,2,8.666667,1179.4541,26,8192,3,72,ddc827af-2bcc-4237-aaea-c7455acbe9a1,1749057104.0,1
1076,56.63158,517,18,56.63158,4787666.0,1076,8192,19,392,1cebc4a1-f18c-48a7-9a84-a4bdaf597ac9,1749057104.0,0
24,6.0,6,3,6.0,6880174.5,24,256,4,80,01b5c6a6-6d4c-4585-9a3e-336b87f2e5b2,1749057104.0,1
24,6.0,6,3,6.0,3490377.5,24,256,4,80,5cf43d5b-a0e1-4bb5-82e4-d9c480326bbd,1749057104.0,1
1375,1375.0,1375,0,1375.0,0.0,1375,229,1,20,87b03580-54df-4f00-84c7-81dd42b69544,1749057104.0,0
26,8.666667,20,2,8.666667,412.95035,26,8192,3,72,02e99916-d202-49d6-a46e-99175a98070d,1749057104.0,1
26,8.666667,20,2,8.666667,1131.3708,26,8192,3,72,679e6f85-73c5-4b2d-b79f-aa1274648e45,1749057104.0,1
24,6.0,6,3,6.0,1224547.2,24,256,4,80,0f3c177b-0df0-42da-9d92-40dc46429873,1749057104.0,1
41,41.0,41,0,41.0,0.0,41,-1,1,20,3c3f0aa7-13d9-468d-853f-d0593961be22,1749057104.0,0
26,8.666667,20,2,8.666667,278.60007,26,8192,3,72,be874ba7-ec1d-4f18-9481-105bed554737,1749057104.0,1
26,8.666667,20,2,8.666667,436.992,26,8192,3,72,77e6d318-6b09-4c04-810f-6260848967e3,1749057104.0,1
56,7.0,20,6,7.0,35500000.0,56,256,8,172,0465881d-fc76-4db4-b97b-9eb9dd2bc0f5,1749057104.0,1
26,8.666667,20,2,8.666667,4940.555,26,8192,3,72,173cc5d3-1c90-477c-a47c-943fc3999cc5,1749057104.0,1
62,6.888889,20,7,6.888889,27600000.0,62,256,9,192,eafe0c59-5a18-45c7-87b8-b330714208e9,1749057104.0,1
24,6.0,6,3,6.0,5078001.5,24,256,4,80,8c3e2937-13a1-4374-97ad-1d8ee4d2c6d7,1749057104.0,1
26,8.666667,20,2,8.666667,2320.0173,26,8192,3,72,d9556bf0-dd80-45d5-a4ae-8c78b091d66f,1749057104.0,1
1178,31.837837,404,36,31.837837,6641.1865,1178,8192,37,752,ad770851-64ce-4fc7-b37b-6c4466ad7cbf,1749057104.0,0
56,7.0,20,6,7.0,27600000.0,56,256,8,172,de3e375e-96fe-4317-b191-4001c770d68d,1749057104.0,1
26,8.666667,20,2,8.666667,2918.2297,26,8192,3,72,070b9976-a51b-4b01-835e-c196d05d80ce,1749057104.0,1
26,8.666667,20,2,8.666667,10793.985,26,8192,3,72,34fa313b-ee96-4a69-b18d-d464aa93e81c,1749057104.0,1
26,8.666667,20,2,8.666667,16994.604,26,8192,3,72,73af51c9-ec29-4b35-b26f-9c29a240db6e,1749057104.0,1
56,7.0,20,6,7.0,29000000.0,56,256,8,172,afb3c994-137a-4dc6-96e1-b2a83e613627,1749057104.0,1
26,8.666667,20,2,8.666667,272.2361,26,8192,3,72,2719ae7d-cbfe-4933-bbd5-80f89ae271d1,1749057104.0,1
56,7.0,20,6,7.0,30400000.0,56,256,8,172,e99cd661-ccca-4849-b9f1-b9e0666e18c2,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,6449e699-4c61-4292-b30d-d37fcc9fa263,1749057104.0,0
30,6.0,6,4,6.0,2434621.8,30,256,5,100,260f8a70-510c-476d-b5dc-e0d69160f65e,1749057104.0,1
26,8.666667,20,2,8.666667,287.08536,26,8192,3,72,8f29b622-0003-4fd0-82f6-f6dc851364cd,1749057104.0,1
56,7.0,20,6,7.0,31800000.0,56,256,8,172,fd855cc9-d4ed-4c15-bb6c-47102eb9b76a,1749057104.0,1
82,41.0,41,1,41.0,0.0,82,-1,2,64,cefa7af8-4c79-488e-bc1e-a89d485b5948,1749057104.0,0
26,8.666667,20,2,8.666667,546.59357,26,8192,3,72,1a36f91f-bc1a-4042-b319-3a75efadf76c,1749057104.0,1
0,0.0,0,0,0.0,3807597.5,0,29200,3,104,0395bbcb-9a87-4833-b0f0-3d9e10899de7,1749057104.0,0
