subflow_fwd_bytes,avg_fwd_segment_size,fwd_packet_length_max,fwd_act_data_packets,fwd_packet_length_mean,fwd_iat_std,fwd_packets_length_total,init_fwd_win_bytes,subflow_fwd_packets,fwd_header_length,record_id,event_time,label
26,8.666667,20,2,8.666667,480.12552,26,8192,3,72,9f5e30ae-1110-4388-b55d-f9c4284614e9,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,715981db-3678-4f0d-9760-161a7142ab93,1749057104.0,0
26,8.666667,20,2,8.666667,412.95035,26,8192,3,72,69b2b9eb-8e8d-48b3-8772-35a86f588d8c,1749057104.0,1
66,33.0,33,1,33.0,0.0,66,-1,2,40,b045e689-6fc5-4093-a0e7-af6378be3eeb,1749057104.0,0
26,8.666667,20,2,8.666667,7047.0264,26,8192,3,72,806de1a9-68af-4221-82c4-d37813cd8eae,1749057104.0,1
46,46.0,46,0,46.0,0.0,46,-1,1,32,c1127bdd-2767-4caa-90d7-6d05ef838c7f,1749057104.0,0
36,6.0,6,5,6.0,916802.3,36,256,6,120,6d52f23b-ac26-41d5-b574-15f201b7377c,1749057104.0,1
26,8.666667,20,2,8.666667,9900.909,26,8192,3,72,b83d483e-0a51-4eb0-b656-12ffe76c45d3,1749057104.0,1
2944,1472.0,1472,1,1472.0,0.0,2944,-1,2,40,293f940f-4850-4a6f-a4a4-2bcb9fca519c,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,229,1,20,d0d4bf19-247e-4c16-b957-37db1366d27c,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,229,1,20,7e466a45-9d9e-4679-b870-288944fd71b5,1749057104.0,0
2663,221.91667,1622,11,221.91667,351604.16,2663,8192,12,252,b7fa7040-0436-4179-b4ac-e99dd6606302,1749057104.0,0
56,56.0,56,0,56.0,0.0,56,-1,1,20,b7251fff-563f-4f8d-aa46-3da7c108e429,1749057104.0,0
30,6.0,6,4,6.0,4807039.0,30,256,5,100,4dbe5784-3585-496c-96fc-7ab2015e5e4e,1749057104.0,1
40,40.0,40,0,40.0,0.0,40,-1,1,20,31f6b80e-dcbf-4e6d-9baf-3e78934da92d,1749057104.0,0
56,7.0,20,6,7.0,23600000.0,56,256,8,172,3a8c6cc3-2f75-4975-8741-82f7cf3401a8,1749057104.0,1
43,14.333333,31,2,14.333333,246.07317,43,64,3,60,6915dc6c-7e4b-47c4-a9ac-e8818fb68f38,1749057104.0,0
26,8.666667,20,2,8.666667,449.7199,26,8192,3,72,adaca0dd-b7ae-4b3d-b369-ac93ba047d7e,1749057104.0,1
26,8.666667,20,2,8.666667,433.45645,26,8192,3,72,6d6555cf-6270-4b3c-9e47-ca3ac5d097e9,1749057104.0,1
64,32.0,32,1,32.0,0.0,64,-1,2,64,38d8e943-36bb-4505-bc3a-46a4b121958a,1749057104.0,0
26,8.666667,20,2,8.666667,668.2159,26,8192,3,72,acbb89fc-e01a-459e-bd70-57d9b6402ffa,1749057104.0,1
50,7.142857,20,5,7.142857,2424371.2,50,256,7,152,01cbd7a1-def2-4fd6-bf71-f94337fb42c8,1749057104.0,1
74,37.0,37,1,37.0,0.0,74,-1,2,64,4e020c80-5ada-4ecb-ae9c-3407088c9b5b,1749057104.0,0
30,6.0,6,4,6.0,2955169.8,30,256,5,100,fb377c84-8ad8-41c8-a6e8-1e0fe63e45c8,1749057104.0,1
56,7.0,20,6,7.0,29000000.0,56,256,8,172,57c9ffb0-43fe-4a7c-a288-87cc94914bbc,1749057104.0,1
24,6.0,6,3,6.0,4892050.0,24,256,4,80,c1afdfed-1fd5-4d99-bd74-b34b4dd8a2ac,1749057104.0,1
24,6.0,6,3,6.0,1996122.5,24,256,4,80,6efd46a6-b012-474d-8aa1-8bfcac2e175b,1749057104.0,1
56,7.0,20,6,7.0,2729976.5,56,256,8,172,040c8e81-7737-4189-ab9a-d074de6491ac,1749057104.0,1
70,35.0,35,1,35.0,0.0,70,-1,2,64,c6ccfe03-fd49-4ca7-b8af-ccecf1e928b6,1749057104.0,0
30,6.0,6,4,6.0,4009730.0,30,256,5,100,bb8eb6f6-2f04-46ea-9331-73ede70c3f77,1749057104.0,1
108,108.0,108,0,108.0,0.0,108,-1,1,20,90ef619f-f244-4314-a7f5-a63c2b1c454e,1749057104.0,0
24,6.0,6,3,6.0,5357314.5,24,256,4,80,31242d4c-17dc-4b79-8444-ecb8ae57f42f,1749057104.0,1
30,6.0,6,4,6.0,4942756.5,30,256,5,100,ccb5d851-7c73-434b-b673-2b41c27e62ae,1749057104.0,1
108,27.0,27,3,27.0,19419.465,108,-1,4,80,9fb0ba0e-2996-444f-8fa4-08125883b6c2,1749057104.0,0
26,8.666667,20,2,8.666667,499.21738,26,8192,3,72,5c06aa5a-d828-4b1b-bdc4-4a039862d304,1749057104.0,1
1375,1375.0,1375,0,1375.0,0.0,1375,229,1,20,58621e0f-ec52-41aa-8a25-85c8ec86de76,1749057104.0,0
62,6.888889,20,7,6.888889,26600000.0,62,256,9,192,e1d869af-115c-442e-abf7-474c740744e3,1749057104.0,1
26,8.666667,20,2,8.666667,21610.598,26,8192,3,72,84f4304c-99cf-4e71-bb86-73c601a9e495,1749057104.0,1
12,6.0,6,1,6.0,0.0,12,64209,2,40,0c000dd3-2e09-4ac6-b2b0-cc3c7b441525,1749057104.0,0
26,8.666667,20,2,8.666667,12663.575,26,8192,3,72,5521bd93-ebc5-4a6d-9195-5345705856f9,1749057104.0,1
26,8.666667,20,2,8.666667,434.87067,26,8192,3,72,212b1d4b-9c5e-4c58-a425-0624ebd54c56,1749057104.0,1
26,8.666667,20,2,8.666667,413.65747,26,8192,3,72,b7f0cd51-0833-4c60-957a-00fc88ef6dfa,1749057104.0,1
26,8.666667,20,2,8.666667,2051.3167,26,8192,3,72,c5405e74-0e75-45bb-a81c-31ca909436b9,1749057104.0,1
432,144.0,426,2,144.0,3797.8706,432,8192,3,72,b64dc3d2-a7b4-4551-860d-e5e61e9baf83,1749057104.0,0
30,6.0,6,4,6.0,1036815.44,30,256,5,100,b56e6ea9-cab0-4697-a0da-91c3f21ffc03,1749057104.0,1
26,8.666667,20,2,8.666667,20284.771,26,8192,3,72,c9d4bc82-6296-4966-82bb-7fd56d874bd9,1749057104.0,1
30,6.0,6,4,6.0,1985334.4,30,256,5,100,36745b32-fea8-495d-9531-f6f30f097118,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,ddc90277-af72-4564-ad15-d6b29c0eac32,1749057104.0,0
56,7.0,20,6,7.0,27300000.0,56,256,8,172,70154c3c-bcee-4508-b0ba-d41a2a408834,1749057104.0,1
26,8.666667,20,2,8.666667,9907.98,26,8192,3,72,b49976ef-8cc0-4414-9f38-b9aa0898a752,1749057104.0,1
375,46.875,194,7,46.875,1859004.5,375,8192,8,172,af35b877-d358-4805-9923-2c1c185892ec,1749057104.0,0
26,8.666667,20,2,8.666667,4866.309,26,8192,3,72,841a0588-7c05-4437-a2c9-988ff2886e0a,1749057104.0,1
12,4.0,6,2,4.0,3929145.0,12,8192,3,72,211b2f15-b3b9-4a41-8fea-c33ba9fd3754,1749057104.0,0
26,8.666667,20,2,8.666667,638.5174,26,8192,3,72,f6b2f5f8-e8d5-4dde-9182-99e1565fa89c,1749057104.0,1
26,8.666667,20,2,8.666667,405.8793,26,8192,3,72,d12b9ec5-a2f4-41ed-9101-653eb683510f,1749057104.0,1
26,8.666667,20,2,8.666667,4236.277,26,8192,3,72,56ccba59-9546-479e-b30c-a1b187bfb837,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,e10334e9-a36f-475b-98c8-cf4177cdce6e,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,114,1,20,562602c1-4a44-4f96-8f1d-29005530e62f,1749057104.0,0
371,46.375,190,7,46.375,2165774.8,371,8192,8,172,7a5d57a0-f88f-43bb-afac-25016a66919e,1749057104.0,0
26,8.666667,20,2,8.666667,439.1133,26,8192,3,72,b0362037-2e27-4a10-9d3f-4349169206f9,1749057104.0,1
92,46.0,46,1,46.0,0.0,92,-1,2,40,78f8772a-d46e-4bd7-ab01-cdf50b489c08,1749057104.0,0
30,6.0,6,4,6.0,725931.6,30,256,5,100,d86edd48-74c5-4b1e-ae89-bd38fc681cf6,1749057104.0,1
26,8.666667,20,2,8.666667,423.55698,26,8192,3,72,11dba6d0-1151-4f5a-90e1-9abc8421566c,1749057104.0,1
2353,36.2,257,53,36.2,7265589.5,2353,8192,65,1444,b668c042-ae17-490b-9034-d6abc0674808,1749057104.0,0
30,6.0,6,4,6.0,4026183.0,30,256,5,100,57ee350a-1e77-4434-ab51-69d4a5bb77d7,1749057104.0,1
24,6.0,6,3,6.0,5971968.5,24,256,4,80,94bac6d9-edd3-413f-bd81-1308bff03ad5,1749057104.0,1
30,6.0,6,4,6.0,3925595.0,30,256,5,100,d20dd860-84d3-40b5-ae48-6854e5514b53,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,60d8f6c6-7377-4798-9ecd-252efcfe5d99,1749057104.0,0
39,39.0,39,0,39.0,0.0,39,-1,1,32,44d6de1d-8bc5-4359-a7ef-4cb61f22feca,1749057104.0,0
56,7.0,20,6,7.0,29400000.0,56,256,8,172,e3d63bf5-54db-4896-9649-ed3ea22462f9,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,254,1,20,e14a5e29-851b-4319-ad3c-386996c72fae,1749057104.0,0
24,6.0,6,3,6.0,2328699.8,24,256,4,80,f49ae51d-b39b-4d3f-bd9a-43c358fa1df0,1749057104.0,1
26,8.666667,20,2,8.666667,424.26407,26,8192,3,72,bf6bc60e-7241-4a4f-ad97-f436890635dc,1749057104.0,1
896,81.454544,424,10,81.454544,5265344.5,896,8192,11,232,02792835-a702-4ede-ae8e-6d7bd1639f95,1749057104.0,0
26,8.666667,20,2,8.666667,4951.8687,26,8192,3,72,c7d6528f-f289-42df-9a4a-7363eda21612,1749057104.0,1
36,6.0,6,5,6.0,2417800.8,36,256,6,120,751c881a-fb16-4a9b-8f3a-718e4cf85d36,1749057104.0,1
30,6.0,6,4,6.0,2033948.1,30,256,5,100,c409498e-f789-4016-95aa-8530b45b9b37,1749057104.0,1
30,6.0,6,4,6.0,623669.4,30,256,5,100,5bdcceba-cbf6-4835-92aa-26d06efeac4f,1749057104.0,1
56,7.0,20,6,7.0,26400000.0,56,256,8,172,7bcbe6d1-6bdc-4bf6-8946-8ad9434a333c,1749057104.0,1
62,6.888889,20,7,6.888889,30000000.0,62,256,9,192,2a1b24da-aae3-46fb-aa07-c4783bb52ad2,1749057104.0,1
24,6.0,6,3,6.0,2849144.0,24,256,4,80,5b1a5dfa-effe-416c-9cbf-940bdafdf4f9,1749057104.0,1
30,6.0,6,4,6.0,5042554.0,30,256,5,100,054cbf9c-a6c1-4834-9160-5ddd310d2918,1749057104.0,1
70,35.0,35,1,35.0,0.0,70,-1,2,40,64fd2437-4ffa-4444-b6b0-f8e6ac70b33d,1749057104.0,0
80,40.0,40,1,40.0,0.0,80,-1,2,40,a24db880-948b-418f-9f4e-3b64ee77a1d0,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,229,1,20,0baa1917-58a9-46de-b913-7a41077aa0cb,1749057104.0,0
68,34.0,34,1,34.0,0.0,68,-1,2,40,dbe6929b-35b0-4686-a1ea-a8757c10e787,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,229,1,20,4bc700be-ba0f-468e-8e45-fc9335db8940,1749057104.0,0
26,8.666667,20,2,8.666667,336.58282,26,8192,3,72,925cf943-d85a-4f47-ad5b-ab156c8e7280,1749057104.0,1
24,6.0,6,3,6.0,2201688.8,24,256,4,80,bb46f896-db3e-4a8c-8c1b-2f24680a4419,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,254,1,20,1ddda758-77dc-4e1e-9379-700d7f800e29,1749057104.0,0
30,6.0,6,4,6.0,3705756.2,30,256,5,100,ca85c6bd-750e-4602-9441-5cd42d1418fd,1749057104.0,1
0,0.0,0,0,0.0,0.0,0,59,2,64,d05be936-8308-4758-9cf6-f17aab0a7863,1749057104.0,0
30,6.0,6,4,6.0,4591589.5,30,256,5,100,c765b999-33b3-4b68-b880-da0041d00e87,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,fe266d0a-ec93-4496-b5d1-b458a1a2a817,1749057104.0,0
76,38.0,38,1,38.0,0.0,76,-1,2,40,05540c8a-d19d-4351-883e-cf04432af9cb,1749057104.0,0
24,6.0,6,3,6.0,3218932.0,24,256,4,80,5b6dd9b3-ff24-4923-9955-a446c9f9ae57,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,7684f7a3-0cec-4e4a-8533-e5179c1e7dcd,1749057104.0,0
0,0.0,0,0,0.0,0.0,0,7798,1,32,46813b04-49d0-44bf-bb9d-8773f3566717,1749057104.0,0
24,6.0,6,3,6.0,5709269.5,24,256,4,80,ae49568b-97d8-4656-8fd5-72d47505c6b2,1749057104.0,1
94,47.0,47,1,47.0,0.0,94,-1,2,64,b755bda3-cded-4384-8e26-abea55123beb,1749057104.0,0
64,32.0,32,1,32.0,0.0,64,-1,2,40,999cae29-e7be-46b0-9e0e-6886bfd4afa5,1749057104.0,0
56,7.0,20,6,7.0,24000000.0,56,256,8,172,19961e88-7efb-4b70-b16f-4fa4562f4b44,1749057104.0,1
56,7.0,20,6,7.0,29100000.0,56,256,8,172,7e51f011-fd39-4de1-aeb3-29de4df03cb0,1749057104.0,1
31,15.5,31,0,15.5,0.0,31,972,2,64,f90751fe-d528-4b6c-8752-5772430bfa8a,1749057104.0,0
24,6.0,6,3,6.0,5044861.0,24,256,4,80,5c088187-390b-4810-bf98-4b95fd79ed4c,1749057104.0,1
24,6.0,6,3,6.0,5931224.0,24,256,4,80,636ca981-b6e1-4bef-b73d-19996f582f6f,1749057104.0,1
352,39.11111,195,3,39.11111,1740565.4,352,29200,9,296,93d28514-330d-4d42-8c1c-48338bb043cb,1749057104.0,0
70,35.0,35,1,35.0,0.0,70,-1,2,64,020d7246-fd3f-47e7-844b-8842efeed5a0,1749057104.0,0
30,6.0,6,4,6.0,2984776.2,30,256,5,100,fadcdbff-1ef4-474b-8f52-128516ddcff0,1749057104.0,1
30,6.0,6,4,6.0,4271532.0,30,256,5,100,592c1ce6-6cec-4c39-8f47-27842dd5d7a7,1749057104.0,1
56,7.0,20,6,7.0,27100000.0,56,256,8,172,0a1478ed-3da7-4346-81cc-95c831dee4d9,1749057104.0,1
1375,1375.0,1375,0,1375.0,0.0,1375,229,1,20,7dc67803-e9fb-4109-b104-40a26821c108,1749057104.0,0
669,223.0,669,1,223.0,150695.77,669,29200,3,104,c7836e6b-c109-4084-b8ca-9179d2e64949,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,229,1,20,f25243e6-af1c-4be4-bf05-0ef574e140eb,1749057104.0,0
26,8.666667,20,2,8.666667,614.47577,26,8192,3,72,db878123-dbc9-43a2-86d7-27b4b251617c,1749057104.0,1
30,6.0,6,4,6.0,3017728.8,30,256,5,100,9e96a508-6538-4d69-87d3-97f6d89ec5a5,1749057104.0,1
48,48.0,48,0,48.0,0.0,48,-1,1,20,592f4b24-d108-4f47-bb44-0995b8600bce,1749057104.0,0
56,7.0,20,6,7.0,34000000.0,56,256,8,172,1326c20d-f6dc-421b-8822-53b2be527cfa,1749057104.0,1
30,6.0,6,4,6.0,1686648.2,30,256,5,100,a36d1d90-0f95-4481-b2ba-6191f90f2233,1749057104.0,1
24,6.0,6,3,6.0,5814056.5,24,256,4,80,9a893818-2ed2-4947-8dd2-ee47bf66d5ee,1749057104.0,1
56,7.0,20,6,7.0,29400000.0,56,256,8,172,ddd905ad-8741-4c03-9419-f52b9cca7f4f,1749057104.0,1
26,8.666667,20,2,8.666667,16147.49,26,8192,3,72,6ace15e6-f92b-4272-8977-5c27ae0fb94f,1749057104.0,1
24,6.0,6,3,6.0,4206176.0,24,256,4,80,1f0012b1-402e-499c-a2e8-acda8b39ad38,1749057104.0,1
0,0.0,0,0,0.0,3871132.5,0,29200,3,104,10f45d87-7ef4-4ed2-b314-dd1a18fcc6c5,1749057104.0,0
3649,608.1667,2994,5,608.1667,11402.555,3649,8192,6,132,7c73cda9-15b6-4024-92f8-ea7847bd7d39,1749057104.0,0
62,6.888889,20,7,6.888889,28200000.0,62,256,9,192,9523b240-5c63-4ec4-bd0b-f33b4647557f,1749057104.0,1
30,6.0,6,4,6.0,2654214.2,30,256,5,100,d99313a9-04ba-4a48-92df-a4e349e4c2e6,1749057104.0,1
1375,1375.0,1375,0,1375.0,0.0,1375,229,1,20,c57a413f-9d34-471e-9704-1a6cfedb881a,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,229,1,20,4d608ca2-4f91-4267-a46e-d8de275ffc07,1749057104.0,0
168,42.0,42,3,42.0,19597.578,168,-1,4,80,cdb84968-acb2-488d-8a8a-a703199385d1,1749057104.0,0
30,6.0,6,4,6.0,3518919.5,30,256,5,100,93c70458-6c4b-4eca-a89b-b51543c2828a,1749057104.0,1
20,10.0,20,1,10.0,0.0,20,8192,2,52,b151942b-607a-482d-af54-6994211a781a,1749057104.0,1
26,8.666667,20,2,8.666667,12374.369,26,8192,3,72,268c8d94-0666-452a-9e5e-c69331ea8422,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,3955564e-d28a-47b5-8969-e2f2ac7878a5,1749057104.0,0
26,8.666667,20,2,8.666667,656.19507,26,8192,3,72,f1cdb241-091b-4e01-bd30-bc80df531c53,1749057104.0,1
56,7.0,20,6,7.0,27000000.0,56,256,8,172,52877d0c-cbca-4f8d-bab1-222e6b932e28,1749057104.0,1
26,8.666667,20,2,8.666667,813.1728,26,8192,3,72,9435e12f-e998-44b2-952d-531caff48390,1749057104.0,1
36,6.0,6,5,6.0,2247417.5,36,256,6,120,a7b12727-e85a-46a9-802d-05fee50e4ced,1749057104.0,1
26,8.666667,20,2,8.666667,12776.005,26,8192,3,72,e58cee74-e60a-4b8f-841b-88e54093181c,1749057104.0,1
26,8.666667,20,2,8.666667,14172.541,26,8192,3,72,a95872b6-d470-43a0-882f-52554267a842,1749057104.0,1
26,8.666667,20,2,8.666667,7312.1914,26,8192,3,72,25c3e49f-42bd-436d-9127-bc9d2212f2b4,1749057104.0,1
94,47.0,47,1,47.0,0.0,94,-1,2,40,60b32ad8-8f53-4b7a-9c36-2eb5ade26c8a,1749057104.0,0
26,8.666667,20,2,8.666667,17669.89,26,8192,3,72,4222ab21-9024-4378-a66b-9008526d16ef,1749057104.0,1
26,8.666667,20,2,8.666667,468.10468,26,8192,3,72,dc53757f-c4f3-4e4f-8217-a62b9527fb28,1749057104.0,1
12,6.0,6,1,6.0,0.0,12,254,2,40,45061691-ba88-46cf-9a41-742bf2b792ab,1749057104.0,0
11607,1450.875,5840,6,1450.875,36900000.0,11607,229,8,172,d74f19d5-490d-43bf-98a9-7036e2d9817b,1749057104.0,0
24,6.0,6,3,6.0,648113.94,24,256,4,80,056437c0-46f1-4144-ba64-62085484ae04,1749057104.0,1
56,7.0,20,6,7.0,26300000.0,56,256,8,172,fe8b163c-93a9-4f35-a8b8-5374604ecbbf,1749057104.0,1
56,7.0,20,6,7.0,27400000.0,56,256,8,172,8cf7998d-3b3d-44d1-aad7-d8e458a60ee2,1749057104.0,1
30,6.0,6,4,6.0,3443247.8,30,256,5,100,34858d1c-37c8-470d-8215-ec76a0eb9fb5,1749057104.0,1
26,8.666667,20,2,8.666667,3207.4363,26,8192,3,72,f3055e28-391f-4ea9-8713-92f88db161c2,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,253,1,20,e415c834-1758-4533-9f8d-5f5a0dc7f921,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,389,1,20,d10d368b-2431-4b17-9ae5-f3b3be885022,1749057104.0,0
26,8.666667,20,2,8.666667,19086.227,26,8192,3,72,72702e9c-b75b-4203-bfca-34f0b137b488,1749057104.0,1
12976,1441.7778,4380,7,1441.7778,28800000.0,12976,229,9,192,5508658d-568e-4843-bbbc-604b0c4227a1,1749057104.0,0
24,6.0,6,3,6.0,4558400.0,24,256,4,80,72b2299b-04eb-4b8c-b115-5ac349db5bfc,1749057104.0,1
11607,2321.4,11595,3,2321.4,132794.64,11607,8192,5,124,0c999ef3-c59b-4b34-a25f-d8f3fb33ccf7,1749057104.0,0
26,8.666667,20,2,8.666667,2081.0151,26,8192,3,72,45a0c39a-9583-40de-9930-2a4282a82688,1749057104.0,1
26,8.666667,20,2,8.666667,9794.843,26,8192,3,72,eeaa1196-2fcd-4082-83a8-3580e844b2e9,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,2f65cd03-dba5-4b81-8100-256b32d1eba9,1749057104.0,0
5760,274.2857,1660,19,274.2857,64629.14,5760,8192,21,444,48edbbb7-b25d-48dd-a5e5-0fd70b811d8a,1749057104.0,0
1337,27.285715,570,32,27.285715,7358.9126,1337,29200,49,1240,333f859f-1239-4901-85eb-aa7fd2060ad4,1749057104.0,0
11607,1658.1428,5840,5,1658.1428,23464.303,11607,8192,7,164,cd6323fa-ad24-4b9a-898f-4463e4dc9617,1749057104.0,0
24,6.0,6,3,6.0,1567932.4,24,256,4,80,39bd3e84-e1b1-41a1-8933-b2132e5292ec,1749057104.0,1
76,38.0,38,1,38.0,0.0,76,-1,2,64,5b8b66a5-9b86-47b4-a929-df2618ed8107,1749057104.0,0
26,8.666667,20,2,8.666667,262.3366,26,8192,3,72,c8ef6ce6-4619-4b59-832e-ff87d31e6ef4,1749057104.0,1
98,49.0,49,1,49.0,0.0,98,-1,2,40,938edc1e-6f67-4ce6-b918-41fa6f4af07d,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,229,1,20,6c9c7696-1fa8-429f-9ff9-7cb3540ec1c6,1749057104.0,0
56,7.0,20,6,7.0,26800000.0,56,256,8,172,6e25c2bc-b8e8-4331-b6cc-908e9110df3c,1749057104.0,1
56,7.0,20,6,7.0,24600000.0,56,256,8,172,4fe09838-2926-4da2-a83e-c44cd4e4a73c,1749057104.0,1
52,52.0,52,0,52.0,0.0,52,-1,1,20,12f67f3e-cd9a-478c-9851-93f3492c2b11,1749057104.0,0
11607,2321.4,8760,3,2321.4,39200000.0,11607,229,5,112,9e594632-2c7d-4b10-ad1d-8811d0f10378,1749057104.0,0
26,8.666667,20,2,8.666667,358.50314,26,8192,3,72,9e2e0665-e460-4f7b-b45a-3f2424bb364a,1749057104.0,1
64,32.0,32,1,32.0,0.0,64,-1,2,80,10bd8e52-a4da-49ae-845c-faba93595e1f,1749057104.0,0
26,8.666667,20,2,8.666667,485.07526,26,8192,3,72,f58f9f16-6063-46b9-a991-04f316b106d3,1749057104.0,1
56,7.0,20,6,7.0,24900000.0,56,256,8,172,b3d134d4-63b3-461d-bf0b-33b8008cc08c,1749057104.0,1
3045,117.11539,435,7,117.11539,4993735.0,3045,29200,26,840,57ffb887-d99a-46a2-9fb0-d2e38c1f784f,1749057104.0,0
30,6.0,6,4,6.0,2634583.2,30,256,5,100,6d816dc7-0ef2-4aed-a9b6-0ce45bdb0a7f,1749057104.0,1
56,7.0,20,6,7.0,27000000.0,56,256,8,172,c3adebd5-0c09-4dd2-87b6-ea13ec204ba1,1749057104.0,1
26,8.666667,20,2,8.666667,15576.148,26,8192,3,72,24bd5e45-5caa-4b38-bc16-1d594474ee02,1749057104.0,1
46,46.0,46,0,46.0,0.0,46,-1,1,32,b836132f-970d-420b-9a11-11c611f286e8,1749057104.0,0
26,8.666667,20,2,8.666667,450.42703,26,8192,3,72,ba8e143f-1c73-4271-86e4-b1fb0db040ad,1749057104.0,1
58,29.0,29,1,29.0,0.0,58,-1,2,40,1dbfc3f0-ca63-4f02-abaa-5aa685aa042e,1749057104.0,0
26,8.666667,20,2,8.666667,264.45795,26,8192,3,72,1bfd8c54-f2ab-4cff-8d04-6dbfe1d4517c,1749057104.0,1
24,6.0,6,3,6.0,4478967.0,24,256,4,80,ec370dc8-5697-4b4f-832d-369ceb83c80d,1749057104.0,1
78,39.0,39,1,39.0,0.0,78,-1,2,40,14c06682-feb7-406b-818e-119f168f843e,1749057104.0,0
12,6.0,6,1,6.0,0.0,12,254,2,40,b51f97a0-2101-428c-b513-ef71a1aab3e0,1749057104.0,0
11607,1934.5,10135,4,1934.5,376413.03,11607,8192,6,144,047a7033-4965-4a69-a3ce-9df6a02ef6d6,1749057104.0,0
118,59.0,78,1,59.0,0.0,118,-1,2,64,8cb29c8b-aefc-4f8e-a9fe-90106f2a0505,1749057104.0,0
12,6.0,6,1,6.0,0.0,12,124,2,40,15a481d3-96b4-42f9-8a6a-a4ee62de068a,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,229,1,20,f59dfbcd-55ad-4942-8a18-2d79a8944a57,1749057104.0,0
26,8.666667,20,2,8.666667,320.31937,26,8192,3,72,caa33df9-08c2-4237-a080-49084d295589,1749057104.0,1
152,38.0,38,3,38.0,17641.227,152,-1,4,104,6f55d9ee-92b0-494b-8a3a-7d81058129c4,1749057104.0,0
30,6.0,6,4,6.0,2648596.8,30,256,5,100,50585cd2-0011-448a-b012-b169d0c38975,1749057104.0,1
546,68.25,193,7,68.25,12081.364,546,8192,8,172,30d7cca1-f1dc-4b7f-8a1d-672922356497,1749057104.0,0
43,43.0,43,0,43.0,0.0,43,-1,1,32,5b10650d-b9e3-4101-840a-f9fab20c1b88,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,229,1,20,253e3104-6674-4408-8c4e-e64d8f05657a,1749057104.0,0
24,6.0,6,3,6.0,5708486.5,24,256,4,80,6f655474-947d-4122-9fe8-5cfe8f91b6dc,1749057104.0,1
48,48.0,48,0,48.0,0.0,48,-1,1,32,43a32464-2aae-46c2-84c0-1e82b11d96f9,1749057104.0,0
62,31.0,31,1,31.0,0.0,62,-1,2,40,0127e9f1-4075-4d3b-8d96-0f9840315de8,1749057104.0,0
41,41.0,41,0,41.0,0.0,41,-1,1,40,deedb0b6-b326-47a7-b143-e5e1771cf57c,1749057104.0,0
56,7.0,20,6,7.0,26500000.0,56,256,8,172,c4a60b99-7e3a-499c-bde3-e1209a5da092,1749057104.0,1
30,6.0,6,4,6.0,4210204.0,30,256,5,100,4dfe88d5-744b-450f-9413-dd0565988eb2,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,b815354c-6833-4ce1-9777-86f04fedb7aa,1749057104.0,0
26,8.666667,20,2,8.666667,5619.3774,26,8192,3,72,b9b30722-d49e-42df-98e3-5715aa054b82,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,7a9ffeb9-8aa7-4e47-9aef-be998f45ead7,1749057104.0,0
26,8.666667,20,2,8.666667,1023.18353,26,8192,3,72,552799ae-d894-4c36-8782-bce123f4bb44,1749057104.0,1
70,35.0,35,1,35.0,0.0,70,-1,2,40,d855334c-3382-4e77-b021-72a560f05969,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,229,1,20,3a641893-11cc-424a-a805-71cdbe1d8b9d,1749057104.0,0
30,6.0,6,4,6.0,256705.81,30,256,5,100,ef286c57-14a6-47fc-98b8-161bc2b4ca00,1749057104.0,1
24,6.0,6,3,6.0,1748945.0,24,256,4,80,6ab6faeb-c641-402a-a4e9-a31dd1d5c137,1749057104.0,1
1212,80.8,543,14,80.8,21400000.0,1212,8192,15,312,5b76cb94-ee1b-4610-841a-0a1556551d12,1749057104.0,0
56,7.0,20,6,7.0,37000000.0,56,256,8,172,998d18ab-f33d-4c24-9b57-55cf7ffb5924,1749057104.0,1
0,0.0,0,0,0.0,0.0,0,65535,1,32,8f63c7db-c84f-425a-a7bb-48c96c22e315,1749057104.0,0
24,6.0,6,3,6.0,4608840.5,24,256,4,80,025cee48-0cd3-47cd-ac16-737df49e27cb,1749057104.0,1
